香港,#genre#
内蒙古农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=b5e44fcd9473993661f17746112ad1b7&txTime=771E8800
内蒙古文体,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800
内蒙古少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800
内蒙古蒙语,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=2250268a1d326dbbc4cbf0ba32649ca5&txTime=771E8800
包头新闻,http://live.btgdt.com/channels/btgd/xwzh/flv:500k/live
包头生活,http://live.btgdt.com/channels/btgd/shfw/flv:500k/live
可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8
鄂托克旗综合,http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8?
乌兰察布新闻,https://pluslive.wrbtv.cn/xwzhpd/sd/live.m3u8
乌兰察布经济,https://pluslive.wrbtv.cn/jjshpd/sd/live.m3u8
乌海都市,http://live.wuhainews.org.cn/dssh/sd/live.m3u8
乌海新闻,http://live.wuhainews.org.cn/xwzh/sd/live.m3u8
内蒙卫视,http://116.116.119.87:9999/udp/239.125.1.24:5000?$乌兰察布联通
内蒙古新闻,http://116.116.119.87:9999/udp/239.125.1.70:4120?$呼伦贝尔联通
内蒙古经济,http://116.116.119.87:9999/udp/239.125.1.74:4120?$呼伦贝尔联通
内蒙古农牧,http://116.116.119.87:9999/udp/239.125.1.73:4120?$呼伦贝尔联通
内蒙古文体,http://116.116.119.87:9999/udp/239.125.1.72:4120?$呼伦贝尔联通
内蒙古少儿,http://116.116.119.87:9999/udp/239.125.1.69:4120?$呼伦贝尔联通
内蒙古蒙语,http://116.116.119.87:9999/udp/239.125.1.71:4120?$呼伦贝尔联通
鄂尔多斯新闻,http://116.116.119.87:9999/udp/239.125.2.165:4154?$呼伦贝尔联通
鄂尔多斯经济,http://116.116.119.87:9999/udp/239.125.2.164:4153?$呼伦贝尔联通
鄂尔多斯城市,http://116.116.119.87:9999/udp/239.125.2.163:4152?$呼伦贝尔联通
鄂尔多斯蒙语综合,http://116.116.119.87:9999//udp/239.125.2.162:4151?$呼伦贝尔联通
鄂托克旗电视台,http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8
可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8

西藏,#genre#
西藏卫视,http://103.67.53.72:82/xztv.php?id=0 
藏语卫视,http://103.67.53.72:82/xztv.php?id=1 
西藏影视,http://103.67.53.72:82/xztv.php?id=2

黑龙,#genre#
黑龙江影院,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226365/index.m3u8
黑龙江新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226368/index.m3u8
黑龙江文体,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226424/index.m3u8
黑龙江都市,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226427/index.m3u8
黑龙江农业,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226492/index.m3u8
黑龙江少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226371/index.m3u8
黑龙江影院,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8
黑龙江文体,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江都市,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
黑龙江农业,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8
哈尔滨影院,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226552/index.m3u8
哈尔滨综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226558/index.m3u8
哈尔滨生活,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226526/index.m3u8
哈尔滨综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8?zheild
哈尔滨影院,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild
哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8?zheild
东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
佳木斯新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226451/index.m3u8
牡丹江新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226422/index.m3u8
鹤岗新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8
漠河综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226535/index.m3u8
黑龙江公共,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8
黑龙江都市,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
黑龙江都市,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226427/index.m3u8
黑龙江影院,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江影院,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226365/index.m3u8
黑龙江少儿,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
黑龙江少儿,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226371/index.m3u8
黑龙江文体,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江文体,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226424/index.m3u8
哈尔滨新闻,http://stream.hrbtv.net/xwzh/sd/live.m3u8
哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8
哈尔滨影院,http://stream.hrbtv.net/yspd/sd/live.m3u8
哈尔滨新闻,https://masterpull.hljtv.com/live/sPvVy8Ju.m3u8
哈尔滨影院,https://stream.hrbtv.net/yspd/sd/live.m3u8
哈尔滨娱乐,https://stream.hrbtv.net/ylpd/sd/live.m3u8
哈尔滨生活,https://stream.hrbtv.net/shpd/sd/live.m3u8
哈尔滨都市,https://stream.hrbtv.net/zxpd/sd/live.m3u8
林甸综合,https://masterpull.hljtv.com/live/23PN6NW9.m3u8
鸡西新闻,https://masterpull.hljtv.com/live/uqFwlQDH.m3u8
齐齐哈尔经济,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226555/index.m3u8
齐齐哈尔新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226437/index.m3u8
双鸭山公共,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226532/index.m3u8
双鸭山综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226529/index.m3u8
哈尔滨新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226434/index.m3u8
大庆新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226484/index.m3u8
大庆公共,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226525/index.m3u8
绥化综合,https://rmplive.hljtv.com/live/suihua.m3u8
肇源综合,https://rmplive.hljtv.com/live/zhaoyuan.m3u8
富锦电视台,https://rmplive.hljtv.com/live/fujin.m3u8
抚远电视台,https://rmplive.hljtv.com/live/fuyuan.m3u8
桦川新闻,https://rmplive.hljtv.com/live/huachuan.m3u8
同江电视台,https://rmplive.hljtv.com/live/tongjiang.m3u8
海伦综合,https://rmplive.hljtv.com/live/hailun.m3u8
兰西综合,https://rmplive.hljtv.com/live/lanxi.m3u8
伊春综合,https://rmplive.hljtv.com/live/yichun.m3u8
鹤岗新闻,https://rmplive.hljtv.com/live/hegang.m3u8
七台河新闻,https://rmplive.hljtv.com/live/qitaihe.m3u8
佳木斯新闻,https://rmplive.hljtv.com/live/jiamusi.m3u8
鸡西新闻,https://rmplive.hljtv.com/live/jixi.m3u8
黑河新闻,https://rmplive.hljtv.com/live/heihe.m3u8
庆安综合,https://rmplive.hljtv.com/live/qingan.m3u8
青冈综合,https://rmplive.hljtv.com/live/qinggang.m3u8
绥棱综合,https://rmplive.hljtv.com/live/suileng.m3u8
望奎综合,https://rmplive.hljtv.com/live/wangkui.m3u8
肇东综合,https://rmplive.hljtv.com/live/zhaodong.m3u8
宾县综合频道,https://rmplive.hljtv.com/live/binxian.m3u8
巴彦电视台,https://rmplive.hljtv.com/live/bayan.m3u8
方正综合,https://rmplive.hljtv.com/live/fangzheng.m3u8
尚志新闻综合,https://rmplive.hljtv.com/live/shangzhi.m3u8
五常综合,https://rmplive.hljtv.com/live/wuchang.m3u8
延寿综合,https://rmplive.hljtv.com/live/yanshou.m3u8
孙吴综合,https://rmplive.hljtv.com/live/sunwu.m3u8
东宁综合,https://rmplive.hljtv.com/live/dongning.m3u8
林口综合,https://rmplive.hljtv.com/live/linkou.m3u8
宁安综合,https://rmplive.hljtv.com/live/ningan.m3u8
绥芬河综合,https://rmplive.hljtv.com/live/suifenhe.m3u8
铁力综合频道,https://rmplive.hljtv.com/live/tieli.m3u8
拜泉综合,https://rmplive.hljtv.com/live/baiquan.m3u8
富裕综合,https://rmplive.hljtv.com/live/fuyu.m3u8
甘南县综合,https://rmplive.hljtv.com/live/gannan.m3u8
克东综合,https://rmplive.hljtv.com/live/kedong.m3u8
克山综合,https://rmplive.hljtv.com/live/keshan.m3u8
讷河综合,https://rmplive.hljtv.com/live/nehe.m3u8
泰来综合,https://rmplive.hljtv.com/live/tailai.m3u8
依安综合,https://rmplive.hljtv.com/live/yian.m3u8
呼玛综合,https://rmplive.hljtv.com/live/huma.m3u8
漠河综合,https://rmplive.hljtv.com/live/mohe.m3u8
塔河综合,https://rmplive.hljtv.com/live/tahe.m3u8
虎林综合,https://rmplive.hljtv.com/live/hulin.m3u8
鸡东综合,https://rmplive.hljtv.com/live/jidong.m3u8
密山综合,https://rmplive.hljtv.com/live/mishan.m3u8
饶河综合,https://rmplive.hljtv.com/live/raohe.m3u8
友谊综合,https://rmplive.hljtv.com/live/youyi.m3u8
勃利综合频道,https://rmplive.hljtv.com/live/boli.m3u8
巴彦综合,https://masterpull.hljtv.com/live/vAtZi96R.m3u8
依兰综合,https://masterpull.hljtv.com/live/4sTJDdbE.m3u8
五常综合,https://masterpull.hljtv.com/live/R9bOklLT.m3u8
通河综合,https://masterpull.hljtv.com/live/b71kCDir.m3u8
尚志综合,https://masterpull.hljtv.com/live/EQnKvoc9.m3u8
延寿综合,https://masterpull.hljtv.com/live/XBqKssjB.m3u8
方正综合,https://masterpull.hljtv.com/live/sSN2Uyb2.m3u8
龙江综合,https://masterpull.hljtv.com/live/vRSdDMSR.m3u8
依安综合,https://masterpull.hljtv.com/live/4hhgo1mX.m3u8
泰来综合,https://masterpull.hljtv.com/live/cfkAgOUK.m3u8
富裕综合,https://masterpull.hljtv.com/live/MKFLhcpa.m3u8
克山综合,https://masterpull.hljtv.com/live/58lOw0L5.m3u8
克东综合,https://masterpull.hljtv.com/live/PO1DiGiN.m3u8
讷河综合,https://masterpull.hljtv.com/live/PXWxDY1V.m3u8
甘南综合,https://masterpull.hljtv.com/live/YbFyF4Jb.m3u8
拜泉综合,https://masterpull.hljtv.com/live/zHtOXXUz.m3u8
绥芬河综合,https://masterpull.hljtv.com/live/pXxFNIbi.m3u8
宁安综合,https://masterpull.hljtv.com/live/BV2wr0vH.m3u8
穆棱新闻综合,https://masterpull.hljtv.com/live/5c9Mi3FV.m3u8
林口综合,https://masterpull.hljtv.com/live/pqheD07F.m3u8
东宁综合,https://masterpull.hljtv.com/live/UQdxnsw8.m3u8
佳木斯新闻综合,https://masterpull.hljtv.com/live/l9wQtsVs.m3u8
同江综合,https://masterpull.hljtv.com/live/oFc7fCUf.m3u8
富锦综合,https://masterpull.hljtv.com/live/wOBN3GqO.m3u8
桦川综合,https://masterpull.hljtv.com/live/NYQcW0fS.m3u8
桦南综合,https://masterpull.hljtv.com/live/76oCVZd3.m3u8
汤原综合,https://masterpull.hljtv.com/live/lt2CmppY.m3u8
抚远综合,https://masterpull.hljtv.com/live/tVnkOTOG.m3u8
大庆新闻,https://masterpull.hljtv.com/live/4WdrZLCq.m3u8
肇州综合,https://masterpull.hljtv.com/live/imOHYJ77.m3u8
肇源综合,https://masterpull.hljtv.com/live/XkQg7QSI.m3u8
鸡东综合,https://masterpull.hljtv.com/live/o4NExHSz.m3u8
虎林综合,https://masterpull.hljtv.com/live/SJJAEqBS.m3u8
密山综合,https://masterpull.hljtv.com/live/iYi97JTN.m3u8
集贤综合,https://masterpull.hljtv.com/live/CyJ3RKND.m3u8
友谊综合,https://masterpull.hljtv.com/live/LVpBWYXl.m3u8
宝清综合,https://masterpull.hljtv.com/live/HBp9MLoA.m3u8
饶河综合,https://masterpull.hljtv.com/live/DokNxER6.m3u8
伊春综合,https://masterpull.hljtv.com/live/vQtnS3vX.m3u8
嘉荫综合,https://masterpull.hljtv.com/live/k5IX9frJ.m3u8
铁力综合,https://masterpull.hljtv.com/live/iUtbDFud.m3u8
七台河新闻综合,https://masterpull.hljtv.com/live/9FZ7k2XF.m3u8
勃利综合,https://masterpull.hljtv.com/live/6rx9bifO.m3u8
鹤岗新闻综合,https://masterpull.hljtv.com/live/rApKWXbX.m3u8
绥滨综合,https://masterpull.hljtv.com/live/DQiqZPCj.m3u8
绥化新闻综合,https://masterpull.hljtv.com/live/v4o2g1hs.m3u8
望奎综合,https://masterpull.hljtv.com/live/d3loVdqX.m3u8
兰西综合,https://masterpull.hljtv.com/live/SYG06DEw.m3u8
青冈综合,https://masterpull.hljtv.com/live/bJGIloJe.m3u8
庆安综合,https://masterpull.hljtv.com/live/ayksl1Ur.m3u8
明水综合,https://masterpull.hljtv.com/live/bOJ0OStw.m3u8
绥棱综合,https://masterpull.hljtv.com/live/p7WSvrJJ.m3u8
安达综合,https://masterpull.hljtv.com/live/FsGxlDZQ.m3u8
肇东综合,https://masterpull.hljtv.com/live/G84ZsUTP.m3u8
海伦综合,https://masterpull.hljtv.com/live/VFNlgeFO.m3u8
黑河新闻综合,https://masterpull.hljtv.com/live/iyoENgSP.m3u8
嫩江综合,https://masterpull.hljtv.com/live/hrSfaA6T.m3u8
孙吴综合,https://masterpull.hljtv.com/live/eXFjvNaf.m3u8
北安综合,https://masterpull.hljtv.com/live/EfoBDa06.m3u8
五大连池综合,https://masterpull.hljtv.com/live/6ic4FFgF.m3u8
大兴安岭新闻综合,https://masterpull.hljtv.com/live/H2kVyS15.m3u8
呼玛综合,https://masterpull.hljtv.com/live/yN3vDovm.m3u8
塔河综合,https://masterpull.hljtv.com/live/qXrATpGj.m3u8
漠河综合,https://masterpull.hljtv.com/live/rlVvbTZN.m3u8

海南,#genre#

海南卫视,https://live3.hnntv.cn/srs/tv/lywsgq.m3u8
三沙卫视,https://live3.hnntv.cn/srs/tv/ssws.m3u8
海南自贸,https://live3.hnntv.cn/srs/tv/jjpd.m3u8
海南新闻,https://live3.hnntv.cn/srs/tv/xwpd.m3u8
海南公共,https://live3.hnntv.cn/srs/tv/ggpd.m3u8
海南文旅,https://live3.hnntv.cn/srs/tv/wlpd.m3u8
海南少儿,https://live3.hnntv.cn/srs/tv/sepd.m3u8
海口新闻综合,http://p2.weizan.cn/11763520/218605596729758130/live.m3u8
海口城乡经济,http://p2.weizan.cn/11763520/437504960339513614/live.m3u8
海口生活娱乐,http://p2.weizan.cn/11763520/862975416677893268/live.m3u8
海口新闻综合,http://153.0.158.159:16080/live/hktv1.m3u8
海口城乡经济,http://153.0.158.159:16080/live/hktv2.m3u8
海口生活娱乐,http://153.0.158.159:16080/live/hktv3.m3u8
